subject_id,split,tract,streamline_count
887373,trainset,ST_POSTC_left,23392
887373,trainset,AF_left,76879
887373,trainset,MLF_right,36811
887373,trainset,ST_PREC_left,36180
887373,trainset,SCP_right,4240
887373,trainset,UF_left,1897
887373,trainset,ST_PAR_left,76656
887373,trainset,T_PREF_right,55057
887373,trainset,STR_right,1002
887373,trainset,ST_FO_right,4885
887373,trainset,SLF_I_right,13892
887373,trainset,SCP_left,4115
887373,trainset,ST_PAR_right,46704
887373,trainset,IFO_right,17420
887373,trainset,CC,48315
887373,trainset,CC_2,51417
887373,trainset,T_PAR_right,38858
887373,trainset,CC_3,2312
887373,trainset,SLF_II_right,18965
887373,trainset,ATR_right,33291
887373,trainset,T_PREF_left,52901
887373,trainset,MLF_left,40883
887373,trainset,T_PREC_right,14232
887373,trainset,ST_PREC_right,26429
887373,trainset,CC_4,8437
887373,trainset,STR_left,2893
887373,trainset,SLF_I_left,24156
887373,trainset,CC_5,15582
887373,trainset,T_PAR_left,57603
887373,trainset,POPT_left,14957
887373,trainset,AF_right,99991
887373,trainset,CC_6,20812
887373,trainset,MCP,38397
887373,trainset,CG_right,73924
887373,trainset,CC_7,15529
887373,trainset,ST_PREM_left,7516
887373,trainset,CST_right,2592
887373,trainset,ST_FO_left,9723
887373,trainset,ST_PREF_right,70265
887373,trainset,UF_right,10193
887373,trainset,POPT_right,8287
887373,trainset,FX_left,103
887373,trainset,T_POSTC_right,6400
887373,trainset,FPT_left,9702
887373,trainset,SLF_III_right,11157
887373,trainset,ICP_right,4849
887373,trainset,CG_left,30270
887373,trainset,ATR_left,17900
887373,trainset,FPT_right,4984
887373,trainset,ST_PREM_right,1645
887373,trainset,T_POSTC_left,26266
887373,trainset,T_PREM_right,2622
887373,trainset,IFO_left,12080
887373,trainset,CA,784
887373,trainset,ST_OCC_right,12490
826353,trainset,CC_1,16772
826353,trainset,CST_left,5008
826353,trainset,OR_left,7553
826353,trainset,ST_OCC_left,27118
826353,trainset,ILF_left,9655
826353,trainset,FX_right,111
826353,trainset,T_PREM_left,634
826353,trainset,ST_PREF_left,110676
826353,trainset,ILF_right,6052
826353,trainset,SLF_III_left,11163
826353,trainset,T_OCC_right,12742
826353,trainset,ST_POSTC_right,24858
826353,trainset,OR_right,7841
826353,trainset,ICP_left,8542
826353,trainset,T_OCC_left,10996
826353,trainset,SLF_II_left,22929
826353,trainset,T_PREC_left,23242
826353,trainset,ST_POSTC_left,26787
826353,trainset,AF_left,72070
826353,trainset,MLF_right,30467
826353,trainset,ST_PREC_left,42239
826353,trainset,SCP_right,5539
826353,trainset,UF_left,1888
826353,trainset,ST_PAR_left,87737
826353,trainset,T_PREF_right,82371
826353,trainset,STR_right,1184
826353,trainset,ST_FO_right,4562
826353,trainset,SLF_I_right,17922
826353,trainset,SCP_left,4866
826353,trainset,ST_PAR_right,68177
826353,trainset,IFO_right,10279
826353,trainset,CC,47594
826353,trainset,CC_2,49048
826353,trainset,T_PAR_right,76886
826353,trainset,CC_3,6681
826353,trainset,SLF_II_right,35295
826353,trainset,ATR_right,37114
826353,trainset,T_PREF_left,72531
826353,trainset,MLF_left,54570
826353,trainset,T_PREC_right,30215
826353,trainset,ST_PREC_right,51187
826353,trainset,CC_4,29518
826353,trainset,STR_left,1552
826353,trainset,SLF_I_left,20167
826353,trainset,CC_5,30006
826353,trainset,T_PAR_left,70616
826353,trainset,POPT_left,10255
826353,trainset,AF_right,57812
826353,trainset,CC_6,26512
826353,trainset,MCP,71397
826353,trainset,CG_right,47076
826353,trainset,CC_7,28069
826353,trainset,ST_PREM_left,838
826353,trainset,CST_right,6484
826353,trainset,ST_FO_left,8916
826353,trainset,ST_PREF_right,83650
826353,trainset,UF_right,5547
826353,trainset,POPT_right,15835
826353,trainset,FX_left,543
826353,trainset,T_POSTC_right,16894
826353,trainset,FPT_left,8776
826353,trainset,SLF_III_right,18093
826353,trainset,ICP_right,3633
826353,trainset,CG_left,43202
826353,trainset,ATR_left,17609
826353,trainset,FPT_right,5921
826353,trainset,ST_PREM_right,1723
826353,trainset,T_POSTC_left,20562
826353,trainset,T_PREM_right,1420
826353,trainset,IFO_left,9125
826353,trainset,CA,607
826353,trainset,ST_OCC_right,13183
957974,trainset,CC_1,9862
957974,trainset,CST_left,3586
957974,trainset,OR_left,9896
957974,trainset,ST_OCC_left,19201
957974,trainset,ILF_left,5922
957974,trainset,FX_right,658
957974,trainset,T_PREM_left,3337
957974,trainset,ST_PREF_left,93236
957974,trainset,ILF_right,3875
957974,trainset,SLF_III_left,6444
957974,trainset,T_OCC_right,10760
957974,trainset,ST_POSTC_right,23777
957974,trainset,OR_right,7103
957974,trainset,ICP_left,9993
957974,trainset,T_OCC_left,15988
957974,trainset,SLF_II_left,21606
957974,trainset,T_PREC_left,23938
957974,trainset,ST_POSTC_left,33721
957974,trainset,AF_left,73571
957974,trainset,MLF_right,29994
957974,trainset,ST_PREC_left,44375
957974,trainset,SCP_right,5819
957974,trainset,UF_left,1378
957974,trainset,ST_PAR_left,69031
957974,trainset,T_PREF_right,51249
957974,trainset,STR_right,2704
957974,trainset,ST_FO_right,5715
957974,trainset,SLF_I_right,21372
957974,trainset,SCP_left,5647
957974,trainset,ST_PAR_right,69772
957974,trainset,IFO_right,13439
957974,trainset,CC,63229
957974,trainset,CC_2,46807
957974,trainset,T_PAR_right,44668
957974,trainset,CC_3,18339
957974,trainset,SLF_II_right,38816
957974,trainset,ATR_right,17511
957974,trainset,T_PREF_left,45705
957974,trainset,MLF_left,40095
957974,trainset,T_PREC_right,20134
957974,trainset,ST_PREC_right,45179
957974,trainset,CC_4,57941
957974,trainset,STR_left,999
957974,trainset,SLF_I_left,13381
957974,trainset,CC_5,28714
957974,trainset,T_PAR_left,56105
957974,trainset,POPT_left,5844
957974,trainset,AF_right,79065
957974,trainset,CC_6,35212
957974,trainset,MCP,72998
957974,trainset,CG_right,48466
957974,trainset,CC_7,29016
957974,trainset,ST_PREM_left,3473
957974,trainset,CST_right,5759
957974,trainset,ST_FO_left,7355
957974,trainset,ST_PREF_right,121109
957974,trainset,UF_right,5141
957974,trainset,POPT_right,11027
957974,trainset,FX_left,1437
957974,trainset,T_POSTC_right,11677
957974,trainset,FPT_left,6994
957974,trainset,SLF_III_right,13904
957974,trainset,ICP_right,6929
957974,trainset,CG_left,71085
957974,trainset,ATR_left,19613
957974,trainset,FPT_right,10757
957974,trainset,ST_PREM_right,4317
957974,trainset,T_POSTC_left,19535
957974,trainset,T_PREM_right,3577
957974,trainset,IFO_left,7371
957974,trainset,CA,132
957974,trainset,ST_OCC_right,19250
912447,trainset,CC_1,12593
912447,trainset,CST_left,6993
912447,trainset,OR_left,3162
912447,trainset,ST_OCC_left,19680
912447,trainset,ILF_left,2565
912447,trainset,FX_right,34
912447,trainset,T_PREM_left,2047
912447,trainset,ST_PREF_left,102562
912447,trainset,ILF_right,4205
912447,trainset,SLF_III_left,6613
912447,trainset,T_OCC_right,3609
912447,trainset,ST_POSTC_right,27617
912447,trainset,OR_right,3270
912447,trainset,ICP_left,5650
912447,trainset,T_OCC_left,4702
912447,trainset,SLF_II_left,20987
912447,trainset,T_PREC_left,20669
912447,trainset,ST_POSTC_left,46500
912447,trainset,AF_left,68127
912447,trainset,MLF_right,40048
912447,trainset,ST_PREC_left,52840
912447,trainset,SCP_right,3537
912447,trainset,UF_left,4078
912447,trainset,ST_PAR_left,100911
912447,trainset,T_PREF_right,73729
912447,trainset,STR_right,3385
912447,trainset,ST_FO_right,9176
912447,trainset,SLF_I_right,26785
912447,trainset,SCP_left,4330
912447,trainset,ST_PAR_right,63474
912447,trainset,IFO_right,12996
912447,trainset,CC,39171
912447,trainset,CC_2,50908
912447,trainset,T_PAR_right,45728
912447,trainset,CC_3,17895
912447,trainset,SLF_II_right,44652
912447,trainset,ATR_right,32504
912447,trainset,T_PREF_left,47212
912447,trainset,MLF_left,76728
912447,trainset,T_PREC_right,20132
912447,trainset,ST_PREC_right,45129
912447,trainset,CC_4,20308
912447,trainset,STR_left,5019
912447,trainset,SLF_I_left,16254
912447,trainset,CC_5,18376
912447,trainset,T_PAR_left,43427
912447,trainset,POPT_left,12599
912447,trainset,AF_right,48494
912447,trainset,CC_6,8901
912447,trainset,MCP,67315
912447,trainset,CG_right,40493
912447,trainset,CC_7,8770
912447,trainset,ST_PREM_left,4899
912447,trainset,CST_right,3425
912447,trainset,ST_FO_left,7310
912447,trainset,ST_PREF_right,88242
912447,trainset,UF_right,6959
912447,trainset,POPT_right,10677
912447,trainset,FX_left,34
912447,trainset,T_POSTC_right,5420
912447,trainset,FPT_left,23145
912447,trainset,SLF_III_right,8402
912447,trainset,ICP_right,4346
912447,trainset,CG_left,29790
912447,trainset,ATR_left,8065
912447,trainset,FPT_right,13568
912447,trainset,ST_PREM_right,1742
912447,trainset,T_POSTC_left,13649
912447,trainset,T_PREM_right,1987
912447,trainset,IFO_left,8018
912447,trainset,CA,1460
912447,trainset,ST_OCC_right,11375
771354,trainset,CC_1,14360
771354,trainset,CST_left,8604
771354,trainset,OR_left,8062
771354,trainset,ST_OCC_left,22746
771354,trainset,ILF_left,3218
771354,trainset,FX_right,65
771354,trainset,T_PREM_left,4232
771354,trainset,ST_PREF_left,102706
771354,trainset,ILF_right,5536
771354,trainset,SLF_III_left,12887
771354,trainset,T_OCC_right,7234
771354,trainset,ST_POSTC_right,20835
771354,trainset,OR_right,4082
771354,trainset,ICP_left,4433
771354,trainset,T_OCC_left,11728
771354,trainset,SLF_II_left,20109
771354,trainset,T_PREC_left,43683
771354,trainset,ST_POSTC_left,22964
771354,trainset,AF_left,80827
771354,trainset,MLF_right,35576
771354,trainset,ST_PREC_left,36882
771354,trainset,SCP_right,6977
771354,trainset,UF_left,5908
771354,trainset,ST_PAR_left,82782
771354,trainset,T_PREF_right,63539
771354,trainset,STR_right,5354
771354,trainset,ST_FO_right,10343
771354,trainset,SLF_I_right,22660
771354,trainset,SCP_left,6741
771354,trainset,ST_PAR_right,69002
771354,trainset,IFO_right,19079
771354,trainset,CC,46967
771354,trainset,CC_2,52334
771354,trainset,T_PAR_right,57382
771354,trainset,CC_3,6572
771354,trainset,SLF_II_right,30059
771354,trainset,ATR_right,22898
771354,trainset,T_PREF_left,81367
771354,trainset,MLF_left,38730
771354,trainset,T_PREC_right,28598
771354,trainset,ST_PREC_right,35513
771354,trainset,CC_4,42314
771354,trainset,STR_left,1626
771354,trainset,SLF_I_left,20356
771354,trainset,CC_5,26904
771354,trainset,T_PAR_left,65975
771354,trainset,POPT_left,13090
771354,trainset,AF_right,26477
771354,trainset,CC_6,23700
771354,trainset,MCP,54213
771354,trainset,CG_right,34572
771354,trainset,CC_7,19880
771354,trainset,ST_PREM_left,5605
771354,trainset,CST_right,8077
771354,trainset,ST_FO_left,7967
771354,trainset,ST_PREF_right,75966
771354,trainset,UF_right,9740
771354,trainset,POPT_right,12837
771354,trainset,FX_left,111
771354,trainset,T_POSTC_right,11586
771354,trainset,FPT_left,13219
771354,trainset,SLF_III_right,10861
771354,trainset,ICP_right,4251
771354,trainset,CG_left,34989
771354,trainset,ATR_left,17556
771354,trainset,FPT_right,9836
771354,trainset,ST_PREM_right,4970
771354,trainset,T_POSTC_left,19321
771354,trainset,T_PREM_right,6057
771354,trainset,IFO_left,17636
771354,trainset,CA,1963
771354,trainset,ST_OCC_right,12945
861456,trainset,CC_1,18307
861456,trainset,CST_left,12907
861456,trainset,OR_left,9154
861456,trainset,ST_OCC_left,17807
861456,trainset,ILF_left,12146
861456,trainset,FX_right,198
861456,trainset,T_PREM_left,1307
861456,trainset,ST_PREF_left,82478
861456,trainset,ILF_right,13371
861456,trainset,SLF_III_left,10004
861456,trainset,T_OCC_right,6125
861456,trainset,ST_POSTC_right,22157
861456,trainset,OR_right,2802
861456,trainset,ICP_left,7245
861456,trainset,T_OCC_left,15030
861456,trainset,SLF_II_left,32893
861456,trainset,T_PREC_left,39982
861456,trainset,ST_POSTC_left,33683
861456,trainset,AF_left,64133
861456,trainset,MLF_right,45805
861456,trainset,ST_PREC_left,32859
861456,trainset,SCP_right,7120
861456,trainset,UF_left,4159
861456,trainset,ST_PAR_left,84324
861456,trainset,T_PREF_right,58968
861456,trainset,STR_right,4623
861456,trainset,ST_FO_right,6914
861456,trainset,SLF_I_right,13791
861456,trainset,SCP_left,8000
861456,trainset,ST_PAR_right,52343
861456,trainset,IFO_right,17261
861456,trainset,CC,68233
861456,trainset,CC_2,56417
861456,trainset,T_PAR_right,34972
861456,trainset,CC_3,7485
861456,trainset,SLF_II_right,41789
861456,trainset,ATR_right,40235
861456,trainset,T_PREF_left,63797
861456,trainset,MLF_left,46310
861456,trainset,T_PREC_right,25407
861456,trainset,ST_PREC_right,19723
861456,trainset,CC_4,30393
861456,trainset,STR_left,1334
861456,trainset,SLF_I_left,8315
861456,trainset,CC_5,30457
861456,trainset,T_PAR_left,65631
861456,trainset,POPT_left,11932
861456,trainset,AF_right,35178
861456,trainset,CC_6,33432
861456,trainset,MCP,62583
861456,trainset,CG_right,44311
861456,trainset,CC_7,31550
861456,trainset,ST_PREM_left,4198
861456,trainset,CST_right,13204
861456,trainset,ST_FO_left,12462
861456,trainset,ST_PREF_right,58344
861456,trainset,UF_right,9098
861456,trainset,POPT_right,12679
861456,trainset,FX_left,349
861456,trainset,T_POSTC_right,11172
861456,trainset,FPT_left,10313
861456,trainset,SLF_III_right,13236
861456,trainset,ICP_right,5932
861456,trainset,CG_left,41021
861456,trainset,ATR_left,24749
861456,trainset,FPT_right,7123
861456,trainset,ST_PREM_right,3347
861456,trainset,T_POSTC_left,27635
861456,trainset,T_PREM_right,2814
861456,trainset,IFO_left,13816
861456,trainset,CA,460
861456,trainset,ST_OCC_right,9871
901038,trainset,CC_1,12806
901038,trainset,CST_left,3178
901038,trainset,OR_left,9667
901038,trainset,ST_OCC_left,16545
901038,trainset,ILF_left,6608
901038,trainset,FX_right,520
901038,trainset,T_PREM_left,10089
901038,trainset,ST_PREF_left,56288
901038,trainset,ILF_right,2863
901038,trainset,SLF_III_left,3609
901038,trainset,T_OCC_right,10167
901038,trainset,ST_POSTC_right,15777
901038,trainset,OR_right,6620
901038,trainset,ICP_left,4877
901038,trainset,T_OCC_left,13132
901038,trainset,SLF_II_left,12014
901038,trainset,T_PREC_left,30198
901038,trainset,ST_POSTC_left,11259
901038,trainset,AF_left,46028
901038,trainset,MLF_right,31070
901038,trainset,ST_PREC_left,22260
901038,trainset,SCP_right,3858
901038,trainset,UF_left,5998
901038,trainset,ST_PAR_left,43604
901038,trainset,T_PREF_right,38476
901038,trainset,STR_right,3485
901038,trainset,ST_FO_right,3436
901038,trainset,SLF_I_right,8918
901038,trainset,SCP_left,2269
901038,trainset,ST_PAR_right,45610
901038,trainset,IFO_right,8633
901038,trainset,CC,42033
901038,trainset,CC_2,43192
901038,trainset,T_PAR_right,35359
901038,trainset,CC_3,5196
901038,trainset,SLF_II_right,8160
901038,trainset,ATR_right,13019
901038,trainset,T_PREF_left,77508
901038,trainset,MLF_left,52736
901038,trainset,T_PREC_right,26973
901038,trainset,ST_PREC_right,27525
901038,trainset,CC_4,27245
901038,trainset,STR_left,969
901038,trainset,SLF_I_left,11769
901038,trainset,CC_5,14001
901038,trainset,T_PAR_left,50853
901038,trainset,POPT_left,7404
901038,trainset,AF_right,19816
901038,trainset,CC_6,22641
901038,trainset,MCP,42696
901038,trainset,CG_right,45809
901038,trainset,CC_7,6801
901038,trainset,ST_PREM_left,4596
901038,trainset,CST_right,4800
901038,trainset,ST_FO_left,3275
901038,trainset,ST_PREF_right,59462
901038,trainset,UF_right,12038
901038,trainset,POPT_right,6121
901038,trainset,FX_left,982
901038,trainset,T_POSTC_right,6830
901038,trainset,FPT_left,10680
901038,trainset,SLF_III_right,3524
901038,trainset,ICP_right,3559
901038,trainset,CG_left,46771
901038,trainset,ATR_left,25383
901038,trainset,FPT_right,8282
901038,trainset,ST_PREM_right,902
901038,trainset,T_POSTC_left,10459
901038,trainset,T_PREM_right,1810
901038,trainset,IFO_left,9661
901038,trainset,CA,722
901038,trainset,ST_OCC_right,14417
814649,trainset,CC_1,6288
814649,trainset,CST_left,5151
814649,trainset,OR_left,11129
814649,trainset,ST_OCC_left,16159
814649,trainset,ILF_left,13082
814649,trainset,FX_right,699
814649,trainset,T_PREM_left,2447
814649,trainset,ST_PREF_left,108708
814649,trainset,ILF_right,11107
814649,trainset,SLF_III_left,11203
814649,trainset,T_OCC_right,4498
814649,trainset,ST_POSTC_right,23452
814649,trainset,OR_right,2101
814649,trainset,ICP_left,6011
814649,trainset,T_OCC_left,16805
814649,trainset,SLF_II_left,17382
814649,trainset,T_PREC_left,40793
814649,trainset,ST_POSTC_left,30559
814649,trainset,AF_left,25955
814649,trainset,MLF_right,35004
814649,trainset,ST_PREC_left,40759
814649,trainset,SCP_right,13939
814649,trainset,UF_left,3197
814649,trainset,ST_PAR_left,77210
814649,trainset,T_PREF_right,62758
814649,trainset,STR_right,2167
814649,trainset,ST_FO_right,6259
814649,trainset,SLF_I_right,15948
814649,trainset,SCP_left,17040
814649,trainset,ST_PAR_right,73833
814649,trainset,IFO_right,12748
814649,trainset,CC,54488
814649,trainset,CC_2,51637
814649,trainset,T_PAR_right,49217
814649,trainset,CC_3,7614
814649,trainset,SLF_II_right,25312
814649,trainset,ATR_right,17883
814649,trainset,T_PREF_left,77941
814649,trainset,MLF_left,33026
814649,trainset,T_PREC_right,32222
814649,trainset,ST_PREC_right,28465
814649,trainset,CC_4,44273
814649,trainset,STR_left,1087
814649,trainset,SLF_I_left,13980
814649,trainset,CC_5,20928
814649,trainset,T_PAR_left,78187
814649,trainset,POPT_left,9481
814649,trainset,AF_right,21242
814649,trainset,CC_6,23055
814649,trainset,MCP,84617
814649,trainset,CG_right,29794
814649,trainset,CC_7,23693
814649,trainset,ST_PREM_left,2402
814649,trainset,CST_right,5025
814649,trainset,ST_FO_left,9950
814649,trainset,ST_PREF_right,101319
814649,trainset,UF_right,8133
814649,trainset,POPT_right,7079
814649,trainset,FX_left,514
814649,trainset,T_POSTC_right,11383
814649,trainset,FPT_left,4068
814649,trainset,SLF_III_right,10368
814649,trainset,ICP_right,7883
814649,trainset,CG_left,47106
814649,trainset,ATR_left,33548
814649,trainset,FPT_right,6892
814649,trainset,ST_PREM_right,3384
814649,trainset,T_POSTC_left,24508
814649,trainset,T_PREM_right,1747
814649,trainset,IFO_left,13822
814649,trainset,CA,638
814649,trainset,ST_OCC_right,12925
802844,trainset,CC_1,17372
802844,trainset,CST_left,3936
802844,trainset,OR_left,3168
802844,trainset,ST_OCC_left,8307
802844,trainset,ILF_left,1914
802844,trainset,FX_right,24
802844,trainset,T_PREM_left,11925
802844,trainset,ST_PREF_left,131257
802844,trainset,ILF_right,3311
802844,trainset,SLF_III_left,1764
802844,trainset,T_OCC_right,3639
802844,trainset,ST_POSTC_right,14976
802844,trainset,OR_right,3011
802844,trainset,ICP_left,7529
802844,trainset,T_OCC_left,4317
802844,trainset,SLF_II_left,12018
802844,trainset,T_PREC_left,27731
802844,trainset,ST_POSTC_left,32882
802844,trainset,AF_left,58060
802844,trainset,MLF_right,32530
802844,trainset,ST_PREC_left,38303
802844,trainset,SCP_right,8117
802844,trainset,UF_left,2596
802844,trainset,ST_PAR_left,75596
802844,trainset,T_PREF_right,67777
802844,trainset,STR_right,2295
802844,trainset,ST_FO_right,6943
802844,trainset,SLF_I_right,12838
802844,trainset,SCP_left,8128
802844,trainset,ST_PAR_right,42799
802844,trainset,IFO_right,12396
802844,trainset,CC,64510
802844,trainset,CC_2,61012
802844,trainset,T_PAR_right,54013
802844,trainset,CC_3,3190
802844,trainset,SLF_II_right,21326
802844,trainset,ATR_right,20726
802844,trainset,T_PREF_left,83122
802844,trainset,MLF_left,43944
802844,trainset,T_PREC_right,30492
802844,trainset,ST_PREC_right,31542
802844,trainset,CC_4,19429
802844,trainset,STR_left,4111
802844,trainset,SLF_I_left,13238
802844,trainset,CC_5,32885
802844,trainset,T_PAR_left,66608
802844,trainset,POPT_left,11825
802844,trainset,AF_right,72957
802844,trainset,CC_6,40499
802844,trainset,MCP,23680
802844,trainset,CG_right,55684
802844,trainset,CC_7,30038
802844,trainset,ST_PREM_left,9495
802844,trainset,CST_right,3363
802844,trainset,ST_FO_left,6808
802844,trainset,ST_PREF_right,112234
802844,trainset,UF_right,8132
802844,trainset,POPT_right,12806
802844,trainset,FX_left,224
802844,trainset,T_POSTC_right,17394
802844,trainset,FPT_left,10509
802844,trainset,SLF_III_right,8502
802844,trainset,ICP_right,3871
802844,trainset,CG_left,55599
802844,trainset,ATR_left,32220
802844,trainset,FPT_right,5283
802844,trainset,ST_PREM_right,6503
802844,trainset,T_POSTC_left,24714
802844,trainset,T_PREM_right,7335
802844,trainset,IFO_left,3951
802844,trainset,CA,5595
802844,trainset,ST_OCC_right,6449
991267,trainset,CC_1,6204
991267,trainset,CST_left,1789
991267,trainset,OR_left,6876
991267,trainset,ST_OCC_left,9119
991267,trainset,ILF_left,7188
991267,trainset,FX_right,368
991267,trainset,T_PREM_left,4508
991267,trainset,ST_PREF_left,57655
991267,trainset,ILF_right,3414
991267,trainset,SLF_III_left,140
991267,trainset,T_OCC_right,6721
991267,trainset,ST_POSTC_right,23353
991267,trainset,OR_right,4267
991267,trainset,ICP_left,6263
991267,trainset,T_OCC_left,9693
991267,trainset,SLF_II_left,6877
991267,trainset,T_PREC_left,14216
991267,trainset,ST_POSTC_left,22887
991267,trainset,AF_left,103317
991267,trainset,MLF_right,63218
991267,trainset,ST_PREC_left,24195
991267,trainset,SCP_right,5738
991267,trainset,UF_left,870
991267,trainset,ST_PAR_left,56600
991267,trainset,T_PREF_right,29312
991267,trainset,STR_right,793
991267,trainset,ST_FO_right,1642
991267,trainset,SLF_I_right,24975
991267,trainset,SCP_left,3448
991267,trainset,ST_PAR_right,58618
991267,trainset,IFO_right,8356
991267,trainset,CC,64072
991267,trainset,CC_2,71806
991267,trainset,T_PAR_right,60395
991267,trainset,CC_3,15476
991267,trainset,SLF_II_right,24924
991267,trainset,ATR_right,6496
991267,trainset,T_PREF_left,36266
991267,trainset,MLF_left,93297
991267,trainset,T_PREC_right,20541
991267,trainset,ST_PREC_right,28144
991267,trainset,CC_4,44648
991267,trainset,STR_left,266
991267,trainset,SLF_I_left,14150
991267,trainset,CC_5,32025
991267,trainset,T_PAR_left,66325
991267,trainset,POPT_left,11230
991267,trainset,AF_right,58477
991267,trainset,CC_6,29156
991267,trainset,MCP,55573
991267,trainset,CG_right,36511
991267,trainset,CC_7,26113
991267,trainset,ST_PREM_left,5881
991267,trainset,CST_right,4724
991267,trainset,ST_FO_left,4497
991267,trainset,ST_PREF_right,48080
991267,trainset,UF_right,5561
991267,trainset,POPT_right,10060
991267,trainset,FX_left,331
991267,trainset,T_POSTC_right,12061
991267,trainset,FPT_left,8785
991267,trainset,SLF_III_right,10703
991267,trainset,ICP_right,5362
991267,trainset,CG_left,46698
991267,trainset,ATR_left,5750
991267,trainset,FPT_right,9597
991267,trainset,ST_PREM_right,588
991267,trainset,T_POSTC_left,17877
991267,trainset,T_PREM_right,244
991267,trainset,IFO_left,2870
991267,trainset,CA,304
991267,trainset,ST_OCC_right,9100
896879,trainset,CC_1,9247
896879,trainset,CST_left,9882
896879,trainset,OR_left,13068
896879,trainset,ST_OCC_left,22393
896879,trainset,ILF_left,7582
896879,trainset,FX_right,97
896879,trainset,T_PREM_left,4368
896879,trainset,ST_PREF_left,65833
896879,trainset,ILF_right,4549
896879,trainset,SLF_III_left,9296
896879,trainset,T_OCC_right,9315
896879,trainset,ST_POSTC_right,26095
896879,trainset,OR_right,5733
896879,trainset,ICP_left,6949
896879,trainset,T_OCC_left,18714
896879,trainset,SLF_II_left,23301
896879,trainset,T_PREC_left,38598
896879,trainset,ST_POSTC_left,26662
896879,trainset,AF_left,93988
896879,trainset,MLF_right,32901
896879,trainset,ST_PREC_left,28236
896879,trainset,SCP_right,9472
896879,trainset,UF_left,5715
896879,trainset,ST_PAR_left,74700
896879,trainset,T_PREF_right,56782
896879,trainset,STR_right,903
896879,trainset,ST_FO_right,3499
896879,trainset,SLF_I_right,23121
896879,trainset,SCP_left,7812
896879,trainset,ST_PAR_right,70863
896879,trainset,IFO_right,13851
896879,trainset,CC,55327
896879,trainset,CC_2,50928
896879,trainset,T_PAR_right,51693
896879,trainset,CC_3,4881
896879,trainset,SLF_II_right,36586
896879,trainset,ATR_right,13052
896879,trainset,T_PREF_left,58235
896879,trainset,MLF_left,40732
896879,trainset,T_PREC_right,33368
896879,trainset,ST_PREC_right,26827
896879,trainset,CC_4,50192
896879,trainset,STR_left,1059
896879,trainset,SLF_I_left,22750
896879,trainset,CC_5,24994
896879,trainset,T_PAR_left,77808
